amc_name,year,month,code,types_of_clients,no_of_investors,listed,unlisted,plain_debt,stru_debt,eq_derivative,mutual_funds,others,total
BANYAN CAPITAL ADVISORS PRIVATE LIMITED,2015,8,DISC,Individual Clients Non Resident,4,11.36,0.0,0.99,0.0,0.0,0.0,0.09,12.44
BANYAN CAPITAL ADVISORS PRIVATE LIMITED,2015,8,DISC,Corporate Clients Resident,3,3.71,0.0,2.48,0.0,0.0,0.0,0.41,6.60
BANYAN CAPITAL ADVISORS PRIVATE LIMITED,2015,8,DISC,Individual Clients Non Resident,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
BANYAN CAPITAL ADVISORS PRIVATE LIMITED,2015,8,DISC,FII,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
BANYAN CAPITAL ADVISORS PRIVATE LIMITED,2015,8,DISC,GROSS DATA,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
BANYAN CAPITAL ADVISORS PRIVATE LIMITED,2015,8,NONDISC,Individual Clients Resident,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
BANYAN CAPITAL ADVISORS PRIVATE LIMITED,2015,8,NONDISC,Individual Clients Non Resident,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
BANYAN CAPITAL ADVISORS PRIVATE LIMITED,2015,8,NONDISC,Corporate Clients Resident,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
BANYAN CAPITAL ADVISORS PRIVATE LIMITED,2015,8,NONDISC,Individual Clients Non Resident,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
BANYAN CAPITAL ADVISORS PRIVATE LIMITED,2015,8,NONDISC,FII,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
BANYAN CAPITAL ADVISORS PRIVATE LIMITED,2015,8,NONDISC,GROSS DATA,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
BANYAN CAPITAL ADVISORS PRIVATE LIMITED,2015,3,DISC,Individual Clients Resident,24,24.03,0.0,2.92,0.0,0.0,0.08,0.15,27.18
BANYAN CAPITAL ADVISORS PRIVATE LIMITED,2015,3,DISC,Individual Clients Non Resident,3,10.89,0.0,1.42,0.0,0.0,0.0,-0.02,12.29
BANYAN CAPITAL ADVISORS PRIVATE LIMITED,2015,3,DISC,Corporate Clients Resident,2,2.79,0.0,2.62,0.0,0.0,0.0,0.48,5.89
BANYAN CAPITAL ADVISORS PRIVATE LIMITED,2015,3,DISC,Individual Clients Non Resident,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
BANYAN CAPITAL ADVISORS PRIVATE LIMITED,2015,3,DISC,FII,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
BANYAN CAPITAL ADVISORS PRIVATE LIMITED,2015,3,DISC,GROSS DATA,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
BANYAN CAPITAL ADVISORS PRIVATE LIMITED,2015,3,NONDISC,Individual Clients Resident,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
BANYAN CAPITAL ADVISORS PRIVATE LIMITED,2015,3,NONDISC,Individual Clients Non Resident,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
BANYAN CAPITAL ADVISORS PRIVATE LIMITED,2015,3,NONDISC,Corporate Clients Resident,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
BANYAN CAPITAL ADVISORS PRIVATE LIMITED,2015,3,NONDISC,Individual Clients Non Resident,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
BANYAN CAPITAL ADVISORS PRIVATE LIMITED,2015,3,NONDISC,FII,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
BANYAN CAPITAL ADVISORS PRIVATE LIMITED,2015,3,NONDISC,GROSS DATA,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
BANYAN CAPITAL ADVISORS PRIVATE LIMITED,2015,2,DISC,Individual Clients Resident,24,22.91,0.0,3.07,0.0,0.0,0.47,0.44,26.89
BANYAN CAPITAL ADVISORS PRIVATE LIMITED,2015,2,DISC,Individual Clients Non Resident,3,10.46,0.0,1.37,0.0,0.0,0.0,0.61,12.44
BANYAN CAPITAL ADVISORS PRIVATE LIMITED,2015,2,DISC,Corporate Clients Resident,1,0.3,0.0,0.56,0.0,0.0,0.0,0.07,.93
BANYAN CAPITAL ADVISORS PRIVATE LIMITED,2015,2,DISC,Individual Clients Non Resident,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
BANYAN CAPITAL ADVISORS PRIVATE LIMITED,2015,2,DISC,FII,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
BANYAN CAPITAL ADVISORS PRIVATE LIMITED,2015,2,DISC,GROSS DATA,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
BANYAN CAPITAL ADVISORS PRIVATE LIMITED,2015,2,NONDISC,Individual Clients Resident,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
BANYAN CAPITAL ADVISORS PRIVATE LIMITED,2015,2,NONDISC,Individual Clients Non Resident,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
BANYAN CAPITAL ADVISORS PRIVATE LIMITED,2015,2,NONDISC,Corporate Clients Resident,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
BANYAN CAPITAL ADVISORS PRIVATE LIMITED,2015,2,NONDISC,Individual Clients Non Resident,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
BANYAN CAPITAL ADVISORS PRIVATE LIMITED,2015,2,NONDISC,FII,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
BANYAN CAPITAL ADVISORS PRIVATE LIMITED,2015,2,NONDISC,GROSS DATA,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
BANYAN CAPITAL ADVISORS PRIVATE LIMITED,2015,1,DISC,Individual Clients Resident,22,18.73,0.0,2.7,0.0,0.0,1.01,0.36,22.80
BANYAN CAPITAL ADVISORS PRIVATE LIMITED,2015,1,DISC,Individual Clients Non Resident,3,9.63,0.0,0.62,0.0,0.0,0.0,1.47,11.72
BANYAN CAPITAL ADVISORS PRIVATE LIMITED,2015,1,DISC,Corporate Clients Resident,1,0.28,0.0,0.54,0.0,0.0,0.09,0.02,.93
BANYAN CAPITAL ADVISORS PRIVATE LIMITED,2015,1,DISC,Individual Clients Non Resident,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
BANYAN CAPITAL ADVISORS PRIVATE LIMITED,2015,1,DISC,FII,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
BANYAN CAPITAL ADVISORS PRIVATE LIMITED,2015,1,DISC,GROSS DATA,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
BANYAN CAPITAL ADVISORS PRIVATE LIMITED,2015,1,NONDISC,Individual Clients Resident,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
BANYAN CAPITAL ADVISORS PRIVATE LIMITED,2015,1,NONDISC,Individual Clients Non Resident,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
BANYAN CAPITAL ADVISORS PRIVATE LIMITED,2015,1,NONDISC,Corporate Clients Resident,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
BANYAN CAPITAL ADVISORS PRIVATE LIMITED,2015,1,NONDISC,Individual Clients Non Resident,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
BANYAN CAPITAL ADVISORS PRIVATE LIMITED,2015,1,NONDISC,FII,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
BANYAN CAPITAL ADVISORS PRIVATE LIMITED,2015,1,NONDISC,GROSS DATA,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
BANYAN CAPITAL ADVISORS PRIVATE LIMITED,2015,7,DISC,Individual Clients Resident,27,23.93,0.0,2.34,0.0,0.0,2.82,-0.08,29.01
BANYAN CAPITAL ADVISORS PRIVATE LIMITED,2015,7,DISC,Individual Clients Non Resident,3,11.05,0.0,0.99,0.0,0.0,0.0,0.48,12.52
BANYAN CAPITAL ADVISORS PRIVATE LIMITED,2015,7,DISC,Corporate Clients Resident,3,1.83,0.0,2.22,0.0,0.0,2.2,0.4,6.65
BANYAN CAPITAL ADVISORS PRIVATE LIMITED,2015,7,DISC,Individual Clients Non Resident,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
BANYAN CAPITAL ADVISORS PRIVATE LIMITED,2015,7,DISC,FII,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
BANYAN CAPITAL ADVISORS PRIVATE LIMITED,2015,7,DISC,GROSS DATA,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
BANYAN CAPITAL ADVISORS PRIVATE LIMITED,2015,7,NONDISC,Individual Clients Resident,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
BANYAN CAPITAL ADVISORS PRIVATE LIMITED,2015,7,NONDISC,Individual Clients Non Resident,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
BANYAN CAPITAL ADVISORS PRIVATE LIMITED,2015,7,NONDISC,Corporate Clients Resident,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
BANYAN CAPITAL ADVISORS PRIVATE LIMITED,2015,7,NONDISC,Individual Clients Non Resident,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
BANYAN CAPITAL ADVISORS PRIVATE LIMITED,2015,7,NONDISC,FII,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
BANYAN CAPITAL ADVISORS PRIVATE LIMITED,2015,7,NONDISC,GROSS DATA,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
BANYAN CAPITAL ADVISORS PRIVATE LIMITED,2015,10,DISC,Individual Clients Resident,33,24.39,0.0,2.59,0.0,0.0,3.58,0.55,31.11
BANYAN CAPITAL ADVISORS PRIVATE LIMITED,2015,10,DISC,Individual Clients Non Resident,5,11.7,0.0,1.02,0.0,0.0,0.0,0.92,13.64
BANYAN CAPITAL ADVISORS PRIVATE LIMITED,2015,10,DISC,Corporate Clients Resident,3,2.57,0.0,2.54,0.0,0.0,1.49,0.16,6.76
BANYAN CAPITAL ADVISORS PRIVATE LIMITED,2015,10,DISC,Individual Clients Non Resident,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
BANYAN CAPITAL ADVISORS PRIVATE LIMITED,2015,10,DISC,FII,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
BANYAN CAPITAL ADVISORS PRIVATE LIMITED,2015,10,DISC,GROSS DATA,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
BANYAN CAPITAL ADVISORS PRIVATE LIMITED,2015,10,NONDISC,Individual Clients Resident,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
BANYAN CAPITAL ADVISORS PRIVATE LIMITED,2015,10,NONDISC,Individual Clients Non Resident,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
BANYAN CAPITAL ADVISORS PRIVATE LIMITED,2015,10,NONDISC,Corporate Clients Resident,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
BANYAN CAPITAL ADVISORS PRIVATE LIMITED,2015,10,NONDISC,Individual Clients Non Resident,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
BANYAN CAPITAL ADVISORS PRIVATE LIMITED,2015,10,NONDISC,FII,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
BANYAN CAPITAL ADVISORS PRIVATE LIMITED,2015,10,NONDISC,GROSS DATA,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
BANYAN CAPITAL ADVISORS PRIVATE LIMITED,2014,12,DISC,Individual Clients Resident,22,17.54,0.0,2.69,0.0,0.0,0.21,0.18,20.62
BANYAN CAPITAL ADVISORS PRIVATE LIMITED,2014,12,DISC,Individual Clients Non Resident,3,9.25,0.0,0.53,0.0,0.0,0.0,-0.04,9.74
BANYAN CAPITAL ADVISORS PRIVATE LIMITED,2014,12,DISC,Corporate Clients Resident,1,0.31,0.0,0.54,0.0,0.0,0.03,0.05,.93
BANYAN CAPITAL ADVISORS PRIVATE LIMITED,2014,12,DISC,Individual Clients Non Resident,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
BANYAN CAPITAL ADVISORS PRIVATE LIMITED,2014,12,DISC,FII,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
BANYAN CAPITAL ADVISORS PRIVATE LIMITED,2014,12,DISC,GROSS DATA,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
BANYAN CAPITAL ADVISORS PRIVATE LIMITED,2014,12,NONDISC,Individual Clients Resident,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
BANYAN CAPITAL ADVISORS PRIVATE LIMITED,2014,12,NONDISC,Individual Clients Non Resident,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
BANYAN CAPITAL ADVISORS PRIVATE LIMITED,2014,12,NONDISC,Corporate Clients Resident,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
BANYAN CAPITAL ADVISORS PRIVATE LIMITED,2014,12,NONDISC,Individual Clients Non Resident,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
BANYAN CAPITAL ADVISORS PRIVATE LIMITED,2014,12,NONDISC,FII,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
BANYAN CAPITAL ADVISORS PRIVATE LIMITED,2014,12,NONDISC,GROSS DATA,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
BANYAN CAPITAL ADVISORS PRIVATE LIMITED,2014,10,DISC,Individual Clients Resident,17,15.27,0.0,1.88,0.0,0.0,0.28,-0.16,17.27
BANYAN CAPITAL ADVISORS PRIVATE LIMITED,2014,10,DISC,Individual Clients Non Resident,3,9.03,0.0,0.53,0.0,0.0,0.0,-0.25,9.31
BANYAN CAPITAL ADVISORS PRIVATE LIMITED,2014,10,DISC,Corporate Clients Resident,1,0.36,0.0,0.54,0.0,0.0,0.0,0.03,.93
BANYAN CAPITAL ADVISORS PRIVATE LIMITED,2014,10,DISC,Individual Clients Non Resident,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
BANYAN CAPITAL ADVISORS PRIVATE LIMITED,2014,10,DISC,FII,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
BANYAN CAPITAL ADVISORS PRIVATE LIMITED,2014,10,DISC,GROSS DATA,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
BANYAN CAPITAL ADVISORS PRIVATE LIMITED,2014,10,NONDISC,Individual Clients Resident,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
BANYAN CAPITAL ADVISORS PRIVATE LIMITED,2014,10,NONDISC,Individual Clients Non Resident,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
BANYAN CAPITAL ADVISORS PRIVATE LIMITED,2014,10,NONDISC,Corporate Clients Resident,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
BANYAN CAPITAL ADVISORS PRIVATE LIMITED,2014,10,NONDISC,Individual Clients Non Resident,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
BANYAN CAPITAL ADVISORS PRIVATE LIMITED,2014,10,NONDISC,FII,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
BANYAN CAPITAL ADVISORS PRIVATE LIMITED,2014,10,NONDISC,GROSS DATA,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
BANYAN CAPITAL ADVISORS PRIVATE LIMITED,2015,4,DISC,Individual Clients Resident,24,24.45,0.0,2.13,0.0,0.0,0.2,-0.45,26.33
BANYAN CAPITAL ADVISORS PRIVATE LIMITED,2015,4,DISC,Individual Clients Non Resident,3,10.9,0.0,1.19,0.0,0.0,0.0,-0.2,11.89
BANYAN CAPITAL ADVISORS PRIVATE LIMITED,2015,4,DISC,Corporate Clients Resident,3,4.23,0.0,1.8,0.0,0.0,0.28,0.17,6.48
BANYAN CAPITAL ADVISORS PRIVATE LIMITED,2015,4,DISC,Individual Clients Non Resident,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
BANYAN CAPITAL ADVISORS PRIVATE LIMITED,2015,4,DISC,FII,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
BANYAN CAPITAL ADVISORS PRIVATE LIMITED,2015,4,DISC,GROSS DATA,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
